"eudract_number","double_blind","single_blind","open","randomised","crossover","parallel_group","controlled","arms"
"2014-002009-40","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002009-40","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002009-40","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002249-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002273-11","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002273-11","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002273-11","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002273-11","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002273-11","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002273-11","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002273-11","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002446-47","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002446-47","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002446-47","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002446-47","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002446-47","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002476-92","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-002987-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-002987-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-002987-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-002987-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-002987-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003150-13","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003231-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003282-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003282-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003282-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003282-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003282-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003282-19","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003626-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003655-66","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003655-66","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003655-66","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003655-66","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003655-66","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003655-66","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003655-66","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003655-66","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003655-66","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003850-15","No","No","Yes","No","No","Yes","No","2+"
"2014-003850-15","No","No","Yes","No","No","Yes","No","2+"
"2014-003850-15","No","No","Yes","No","No","Yes","No","2+"
"2014-003850-15","No","No","Yes","No","No","Yes","No","2+"
"2014-003850-15","No","No","Yes","No","No","Yes","No","2+"
"2014-003850-15","No","No","Yes","No","No","Yes","No","2+"
"2014-003850-15","No","No","Yes","No","No","Yes","No","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-003878-16","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004599-49","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004599-49","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004599-49","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004599-49","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004599-49","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004599-49","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004697-41","No","No","Yes","No","No","No","No","1"
"2014-004697-41","No","No","Yes","No","No","No","No","1"
"2014-004697-41","No","No","Yes","No","No","No","No","1"
"2014-004697-41","No","No","Yes","No","No","No","No","1"
"2014-004697-41","No","No","Yes","No","No","No","No","1"
"2014-004697-41","No","No","Yes","No","No","No","No","1"
"2014-004697-41","No","No","Yes","No","No","No","No","1"
"2014-004697-41","No","No","Yes","No","No","No","No","1"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-004944-37","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-005199-27","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-005199-27","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-005199-27","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-005199-27","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-005199-27","Yes","No","No","Yes","No","Yes","Yes","2+"
"2014-005330-58","No","No","Yes","No","No","No","No","1"
"2014-005330-58","No","No","Yes","No","No","No","No","1"
"2014-005486-75","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005486-75","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005486-75","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005486-75","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005486-75","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005595-28","No","No","Yes","No","No","No","No","1"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2014-005603-25","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000340-42","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000735-32","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000735-32","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000735-32","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000735-32","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000735-32","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000735-32","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-000735-32","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001476-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001641-89","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001785-26","No","No","Yes","No","No","No","No","1"
"2015-001785-26","No","No","Yes","No","No","No","No","1"
"2015-001785-26","No","No","Yes","No","No","No","No","1"
"2015-001785-26","No","No","Yes","No","No","No","No","1"
"2015-001785-26","No","No","Yes","No","No","No","No","1"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-001975-30","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002212-32","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002222-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002222-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002222-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002222-40","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002365-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002365-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002365-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002365-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002365-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002365-34","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002505-11","No","No","Yes","No","No","Yes","No","2+"
"2015-002505-11","No","No","Yes","No","No","Yes","No","2+"
"2015-002509-13","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002509-13","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002509-13","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002509-13","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002590-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-002894-39","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002894-39","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002894-39","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002894-39","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002894-39","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002894-39","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002894-39","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002894-39","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002894-39","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002901-12","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002901-12","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002901-12","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002901-12","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-002901-12","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003007-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003007-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003007-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003007-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003007-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003007-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003007-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003007-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003007-38","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003400-24","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003400-24","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003400-24","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003400-24","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003482-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003482-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003482-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003482-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003482-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003482-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003482-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003482-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003644-40","No","No","Yes","No","No","Yes","No","2+"
"2015-003644-40","No","No","Yes","No","No","Yes","No","2+"
"2015-003644-40","No","No","Yes","No","No","Yes","No","2+"
"2015-003644-40","No","No","Yes","No","No","Yes","No","2+"
"2015-003644-40","No","No","Yes","No","No","Yes","No","2+"
"2015-003644-40","No","No","Yes","No","No","Yes","No","2+"
"2015-003644-40","No","No","Yes","No","No","Yes","No","2+"
"2015-003644-40","No","No","Yes","No","No","Yes","No","2+"
"2015-003644-40","No","No","Yes","No","No","Yes","No","2+"
"2015-003739-37","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003739-37","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003739-37","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003739-37","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003739-37","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003739-37","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003739-37","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003739-37","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003739-37","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003869-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003943-20","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003943-20","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-003943-20","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-004572-30","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-004572-30","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-004572-30","Yes","No","No","Yes","No","Yes","Yes","2+"
"2015-004703-23","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004703-23","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004703-23","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004703-23","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004703-23","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004722-34","No","Yes","No","Yes","No","Yes","Yes","2+"
"2015-004722-34","No","Yes","No","Yes","No","Yes","Yes","2+"
"2015-004722-34","No","Yes","No","Yes","No","Yes","Yes","2+"
"2015-004722-34","No","Yes","No","Yes","No","Yes","Yes","2+"
"2015-004722-34","No","Yes","No","Yes","No","Yes","Yes","2+"
"2015-004722-34","No","Yes","No","Yes","No","Yes","Yes","2+"
"2015-004722-34","No","Yes","No","Yes","No","Yes","Yes","2+"
"2015-004722-34","No","Yes","No","Yes","No","Yes","Yes","2+"
"2015-004722-34","No","Yes","No","Yes","No","Yes","Yes","2+"
"2015-004936-36","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004936-36","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004936-36","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004936-36","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004936-36","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004936-36","No","No","Yes","Yes","No","Yes","Yes","2+"
"2015-004936-36","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-000285-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-000285-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-000285-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-000285-28","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-000588-17","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-000588-17","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-000588-17","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-000588-17","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-000588-17","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-000588-17","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-000588-17","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-001018-76","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-001018-76","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-001018-76","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-001018-76","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-001018-76","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-001018-76","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-001018-76","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-001018-76","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-001815-19","No","No","Yes","No","No","No","No","1"
"2016-001815-19","No","No","Yes","No","No","No","No","1"
"2016-001935-12","No","No","Yes","Yes","No","No","Yes","2+"
"2016-001935-12","No","No","Yes","Yes","No","No","Yes","2+"
"2016-001935-12","No","No","Yes","Yes","No","No","Yes","2+"
"2016-001935-12","No","No","Yes","Yes","No","No","Yes","2+"
"2016-002057-38","No","No","Yes","No","No","No","No","1"
"2016-002057-38","No","No","Yes","No","No","No","No","1"
"2016-002057-38","No","No","Yes","No","No","No","No","1"
"2016-002057-38","No","No","Yes","No","No","No","No","1"
"2016-002057-38","No","No","Yes","No","No","No","No","1"
"2016-002057-38","No","No","Yes","No","No","No","No","1"
"2016-002057-38","No","No","Yes","No","No","No","No","1"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003092-22","No","No","Yes","Yes","No","Yes","Yes","2+"
"2016-003653-15","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-003653-15","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-003653-15","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-003653-15","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-003653-15","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-003653-15","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-003653-15","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-003653-15","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-003653-15","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-004599-23","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-004599-23","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-004599-23","Yes","No","No","Yes","No","Yes","Yes","2+"
"2016-004599-23","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-000372-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-000372-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-000372-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-000372-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
"2017-003723-29","Yes","No","No","Yes","No","Yes","Yes","2+"
