"arms","open","double_blind","single_blind","controlled","parallel_group","crossover","randomised","eudract_number","title","protocol_country_code"
"2+","Yes","No","No","Yes","No","No","Yes","2013-002110-12","A MULTICENTER PHASE III OPEN-LABEL RANDOMIZED STUDY INRELAPSED/REFRACTORY PATIENTS WITH CHRONIC LYMPHOCYTIC LEUKEMIA TO EVALUATE THE BENEFIT OF GDC-0199 (ABT-199)PLUS RITUXIMAB COMPARED WITH BENDAMUSTINE PLUS RITUXIMABMulticentrické otevřené randomizované klinické hodnocení fáze III pro pacienty s recidivující/rezistentní chronickou lymfocytární leukémií k vyhodnocení přínosu přípravku GDC-0199 (ABT-199) v kombinaci s rituximabem v porovnání s bendamustinem a rituximabem","AT"
"2+","Yes","No","No","Yes","No","No","Yes","2013-002110-12","A MULTICENTER PHASE III OPEN-LABEL RANDOMIZED STUDY INRELAPSED/REFRACTORY PATIENTS WITH CHRONIC LYMPHOCYTIC LEUKEMIA TO EVALUATE THE BENEFIT OF GDC-0199 (ABT-199)PLUS RITUXIMAB COMPARED WITH BENDAMUSTINE PLUS RITUXIMABMulticentrické otevřené randomizované klinické hodnocení fáze III pro pacienty s recidivující/rezistentní chronickou lymfocytární leukémií k vyhodnocení přínosu přípravku GDC-0199 (ABT-199) v kombinaci s rituximabem v porovnání s bendamustinem a rituximabem","HU"
"1","Yes","No","No","No","No","No","No","2011-004593-29","Phase II trial of metronomic treatment in children and adolescents with recurrent or progressive neuroblastoma","DE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized two stage adaptive design study of the combination of bevacizumab with standard chemotherapy in minor patients with metastatic rhabdomyosarcoma non-rhabdomyosarcoma soft-tissue sarcoma or Ewing’s sarcoma/soft-tissue primitive neuroectodermal tumors.","NL"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized two stage adaptive design study of the combination of bevacizumab with standard chemotherapy in minor patients with metastatic rhabdomyosarcoma non-rhabdomyosarcoma soft-tissue sarcoma or Ewing’s sarcoma/soft-tissue primitive neuroectodermal tumors.","ES"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized phase II study evaluating the addition of bevacizumab to chemotherapy in childhood and adolescent patients presenting with metastatic rhabdomyosarcoma and non-rhabdomyosarcoma soft tissue sarcoma.","Outside EU/EEA"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized two stage adaptive design study of the combination of bevacizumab with standard chemotherapy in minor patients with metastatic rhabdomyosarcoma non-rhabdomyosarcoma soft-tissue sarcoma or Ewing’s sarcoma/soft-tissue primitive neuroectodermal tumors.","BE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized phase II study evaluating the addition of bevacizumab to chemotherapy in childhood and adolescent patients presenting with metastatic rhabdomyosarcoma and non-rhabdomyosarcoma soft tissue sarcoma.","FR"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized two stage adaptive design study of the combination of bevacizumab with standard chemotherapy in minor patients with metastatic rhabdomyosarcoma non-rhabdomyosarcoma soft-tissue sarcoma or Ewing’s sarcoma/soft-tissue primitive neuroectodermal tumors.","DE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized two stage adaptive design study of the combination of bevacizumab with standard chemotherapy in minor patients with metastatic rhabdomyosarcoma non-rhabdomyosarcoma soft-tissue sarcoma or Ewing’s sarcoma/soft-tissue primitive neuroectodermal tumors.","IT"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized two stage adaptive design study of the combination of bevacizumab with standard chemotherapy in minor patients with metastatic rhabdomyosarcoma non-rhabdomyosarcoma soft-tissue sarcoma or Ewing’s sarcoma/soft-tissue primitive neuroectodermal tumors.","GB"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized two stage adaptive design study of the combination of bevacizumab with standard chemotherapy in minor patients with metastatic rhabdomyosarcoma non-rhabdomyosarcoma soft-tissue sarcoma or Ewing’s sarcoma/soft-tissue primitive neuroectodermal tumors.","PL"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005017-19","Open-label multi-center randomized phase II study evaluating the addition of bevacizumab to chemotherapy in childhood and adolescent patients presenting with metastatic rhabdomyosarcoma and non-rhabdomyosarcoma soft tissue sarcoma.","CZ"
"2+","No","Yes","No","Yes","Yes","No","Yes","2012-003533-41","A Phase III Randomised Partially Double-Blind and Placebo-Controlled Study of BI 207127 in Combination with Faldaprevir and Ribavirin in Treatment-Naïve Patients with Chronic Genotype 1 HCV InfectionStudio clinico di fase III randomizzato parzialmente in doppio cieco e controllato verso placebo di BI 207127 in combinazione con Faldaprevir e Ribavirina in pazienti naive affetti da epatite C cronica genotipo 1","PT"
"2+","No","Yes","No","Yes","Yes","No","Yes","2012-003533-41","A Phase III Randomised Partially Double-Blind and Placebo-Controlled Study of BI 207127 in Combination with Faldaprevir and Ribavirin in Treatment-Naïve Patients with Chronic Genotype 1 HCV Infection","GB"
"2+","No","Yes","No","Yes","Yes","No","Yes","2012-003533-41","A Phase III Randomised Partially Double-Blind and Placebo-Controlled Study of BI 207127 in Combination with Faldaprevir and Ribavirin in Treatment-Naïve Patients with Chronic Genotype 1 HCV InfectionStudio clinico di fase III randomizzato parzialmente in doppio cieco e controllato verso placebo di BI 207127 in combinazione con Faldaprevir e Ribavirina in pazienti naive affetti da epatite C cronica genotipo 1","DE"
"2+","No","Yes","No","Yes","Yes","No","Yes","2012-003533-41","A Phase III Randomised Partially Double-Blind and Placebo-Controlled Study of BI 207127 in Combination with Faldaprevir and Ribavirin in Treatment-Naïve Patients with Chronic Genotype 1 HCV InfectionEnsayo clínico de fase III aleatorizado parcialmente doble ciego y controlado con placebo de BI 207127 en combinación con Faldaprevir y Ribavirina en pacientes con Hepatitis C crónica de genotipo 1 que no han recibido tratamiento previo (naïve)","HU"
"2+","No","Yes","No","Yes","Yes","No","Yes","2012-003533-41","A Phase III Randomised Partially Double-Blind and Placebo-Controlled Study of BI 207127 in Combination with Faldaprevir and Ribavirin in Treatment-Naïve Patients with Chronic Genotype 1 HCV InfectionEnsayo clínico de fase III aleatorizado parcialmente doble ciego y controlado con placebo de BI 207127 en combinación con Faldaprevir y Ribavirina en pacientes con Hepatitis C crónica de genotipo 1 que no han recibido tratamiento previo (naïve)","ES"
"2+","No","Yes","No","Yes","Yes","No","Yes","2012-003533-41","A Phase III Randomised Partially Double-Blind and Placebo-Controlled Study of BI 207127 in Combination with Faldaprevir and Ribavirin in Treatment-Naïve Patients with Chronic Genotype 1 HCV InfectionStudio clinico di fase III randomizzato parzialmente in doppio cieco e controllato verso placebo di BI 207127 in combinazione con Faldaprevir e Ribavirina in pazienti naive affetti da epatite C cronica genotipo 1","NL"
"2+","No","Yes","No","Yes","Yes","No","Yes","2012-003533-41","A Phase III Randomised Partially Double-Blind and Placebo-Controlled Study of BI 207127 in Combination with Faldaprevir and Ribavirin in Treatment-Naïve Patients with Chronic Genotype 1 HCV InfectionEnsayo clínico de fase III aleatorizado parcialmente doble ciego y controlado con placebo de BI 207127 en combinación con Faldaprevir y Ribavirina en pacientes con Hepatitis C crónica de genotipo 1 que no han recibido tratamiento previo (naïve)","AT"
"2+","No","Yes","No","Yes","Yes","No","Yes","2012-003533-41","A Phase III Randomised Partially Double-Blind and Placebo-Controlled Study of BI 207127 in Combination with Faldaprevir and Ribavirin in Treatment-Naïve Patients with Chronic Genotype 1 HCV InfectionEnsayo clínico de fase III aleatorizado parcialmente doble ciego y controlado con placebo de BI 207127 en combinación con Faldaprevir y Ribavirina en pacientes con Hepatitis C crónica de genotipo 1 que no han recibido tratamiento previo (naïve)","IT"
"2+","No","Yes","No","Yes","Yes","No","Yes","2012-003533-41","A Phase III Randomised Partially Double-Blind and Placebo-Controlled Study of BI 207127 in Combination with Faldaprevir and Ribavirin in Treatment-Naïve Patients with Chronic Genotype 1 HCV InfectionStudio clinico di fase III randomizzato parzialmente in doppio cieco e controllato verso placebo di BI 207127 in combinazione con Faldaprevir e Ribavirina in pazienti naive affetti da epatite C cronica genotipo 1","IE"
"2+","No","Yes","No","Yes","Yes","No","Yes","2010-022923-31","A multicenter double-blind placebo controlled randomized pilot trial to assess the efficacy of pre-hospital administration of Fibrinogen Concentrate (FGTW) in trauma patients presumed to bleed (FI in TIC)Eine multizentrische doppelblinde placebokontrollierte Pilotstudie zur Untersuchung der Wirksamkeit von präklinisch verabreichtem Fibrinogenkonzentrat (FGTW) in Traumapatienten mit Blutungsverdacht (FI in TIC)","CZ"
"2+","No","Yes","No","Yes","Yes","No","Yes","2010-022923-31","A multicenter double-blind placebo controlled randomized pilot trial to assess the efficacy of pre-hospital administration of Fibrinogen Concentrate (FGTW) in trauma patients presumed to bleed (FI in TIC)Eine multizentrische doppelblinde placebokontrollierte Pilotstudie zur Untersuchung der Wirksamkeit von präklinisch verabreichtem Fibrinogenkonzentrat (FGTW) in Traumapatienten mit Blutungsverdacht (FI in TIC)","AT"
"2+","No","Yes","No","Yes","Yes","No","Yes","2010-022923-31","A multicenter double-blind placebo controlled randomized pilot trial to assess the efficacy of pre-hospital administration of Fibrinogen Concentrate (FGTW) in trauma patients presumed to bleed (FI in TIC)Eine multizentrische doppelblinde placebokontrollierte Pilotstudie zur Untersuchung der Wirksamkeit von präklinisch verabreichtem Fibrinogenkonzentrat (FGTW) in Traumapatienten mit Blutungsverdacht (FI in TIC)","DE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005684-10","An open Phase I/IIa trial to investigate the maximum tolerated dose safety efficacy and pharmacokinetics of BI 811283 in combination with cytarabine in patients with previously untreated acute myeloid leukaemia ineligible for intensive treatment","ES"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005684-10","An open Phase I/IIa trial to investigate the maximum tolerated dose safety efficacy and pharmacokinetics of BI 811283 in combination with cytarabine in patients with previously untreated acute myeloid leukaemia ineligible for intensive treatment","DE"
"2+","Yes","No","No","Yes","Yes","No","Yes","2007-005684-10","An open Phase I/IIa trial to investigate the maximum tolerated dose safety efficacy and pharmacokinetics of BI 811283 in combination with cytarabine in patients with previously untreated acute myeloid leukaemia ineligible for intensive treatment","AT"
"2+","Yes","No","No","No","No","No","Yes","2016-001018-76","A Randomized Multicenter Open-Label Phase 3 Study of Nivolumab plus Ipilimumab or Nivolumab in Combination with Oxaliplatin plus Fluoropyrimidine versus Oxaliplatin plus Fluoropyrimidine in Subjects with Previously Untreated Advanced or Metastatic Gastric or Gastroesophageal Junction Cancer(CheckMate 649: CHECKpoint pathway and nivoluMab clinical Trial Evaluation 649)","PL"
"2+","Yes","No","No","Yes","No","No","Yes","2016-001018-76","A Randomized Multicenter Open-Label Phase 3 Study of Nivolumab plus Ipilimumab or Nivolumab in Combination with Oxaliplatin plus Fluoropyrimidine versus Oxaliplatin plus Fluoropyrimidine in Subjects with Previously Untreated Advanced or Metastatic Gastric or Gastroesophageal Junction CancerRandomizovaná multicentrická otevřená studie fáze III hodnotící léčbu nivolumabem v kombinaci s ipilimumabem nebo nivolumabem v kombinaci s oxaliplatinou a fluoropyrimidinem oproti léčbě oxaliplatinou a fluoropyrimidinem u pacientů s neléčeným pokročilým nebo metastazujícím karcinomem žaludku nebo gastroezofageální junkce.","PT"
"2+","Yes","No","No","No","No","No","Yes","2016-001018-76","A Randomized Multicenter Open-Label Phase 3 Study of Nivolumab plus Ipilimumab or Nivolumab in Combination with Oxaliplatin plus Fluoropyrimidine versus Oxaliplatin plus Fluoropyrimidine in Subjects with Previously Untreated Advanced or Metastatic Gastric or Gastroesophageal Junction Cancer(CheckMate 649: CHECKpoint pathway and nivoluMab clinical Trial Evaluation 649)","GB"
"2+","Yes","No","No","Yes","No","No","Yes","2016-001018-76","A Randomized Multicenter Open-Label Phase 3 Study of Nivolumab plus Ipilimumab or Nivolumab in Combination with Oxaliplatin plus Fluoropyrimidine versus Oxaliplatin plus Fluoropyrimidine in Subjects with Previously Untreated Advanced or Metastatic Gastric or Gastroesophageal Junction CancerRandomizovaná multicentrická otevřená studie fáze III hodnotící léčbu nivolumabem v kombinaci s ipilimumabem nebo nivolumabem v kombinaci s oxaliplatinou a fluoropyrimidinem oproti léčbě oxaliplatinou a fluoropyrimidinem u pacientů s neléčeným pokročilým nebo metastazujícím karcinomem žaludku nebo gastroezofageální junkce.","ES"
"2+","Yes","No","No","No","No","No","Yes","2016-001018-76","A Randomized Multicenter Open-Label Phase 3 Study of Nivolumab plus Ipilimumab or Nivolumab in Combination with Oxaliplatin plus Fluoropyrimidine versus Oxaliplatin plus Fluoropyrimidine in Subjects with Previously Untreated Advanced or Metastatic Gastric or Gastroesophageal Junction Cancer(CheckMate 649: CHECKpoint pathway and nivoluMab clinical Trial Evaluation 649)","GR"
"2+","Yes","No","No","No","No","No","Yes","2016-001018-76","A Randomized Multicenter Open-Label Phase 3 Study of Nivolumab plus Ipilimumab or Nivolumab in Combination with Oxaliplatin plus Fluoropyrimidine versus Oxaliplatin plus Fluoropyrimidine in Subjects with Previously Untreated Advanced or Metastatic Gastric or Gastroesophageal Junction Cancer(CheckMate 649: CHECKpoint pathway and nivoluMab clinical Trial Evaluation 649)","CZ"
"2+","Yes","No","No","No","No","No","Yes","2016-001018-76","A Randomized Multicenter Open-Label Phase 3 Study of Nivolumab plus Ipilimumab or Nivolumab in Combination with Oxaliplatin plus Fluoropyrimidine versus Oxaliplatin plus Fluoropyrimidine in Subjects with Previously Untreated Advanced or Metastatic Gastric or Gastroesophageal Junction Cancer(CheckMate 649: CHECKpoint pathway and nivoluMab clinical Trial Evaluation 649)","DE"
"2+","Yes","No","No","No","No","No","Yes","2016-001018-76","A Randomized Multicenter Open-Label Phase 3 Study of Nivolumab plus Ipilimumab or Nivolumab in Combination with Oxaliplatin plus Fluoropyrimidine versus Oxaliplatin plus Fluoropyrimidine in Subjects with Previously Untreated Advanced or Metastatic Gastric or Gastroesophageal Junction Cancer(CheckMate 649: CHECKpoint pathway and nivoluMab clinical Trial Evaluation 649)","HU"
"2+","No","Yes","No","Yes","Yes","No","Yes","2010-020386-24","Phase II multicenter randomized adaptive double-blind placebo controlled study to assess safety and efficacy of olesoxime (TRO19622) in 3-25 year old Spinal Muscular Atrophy (SMA) patients.","BE"
"2+","No","Yes","No","Yes","Yes","No","Yes","2010-020386-24","Phase II multicenter randomized adaptive double-blind placebo controlled study to assess safety and efficacy of olesoxime (TRO19622) in 3-25 year old Spinal Muscular Atrophy (SMA) patients.","FR"
"2+","No","Yes","No","Yes","Yes","No","Yes","2010-020386-24","Phase IImulticenterrandomizedadaptivedouble-blindplacebo controlled study to assess safety and efficacy of olexosime (TRO19622)in 3-25 year old Spinal Muscular Atrophy (SMA) patients","DE"
