"almondnuts","brazil_nuts","celery","code","eggs","gluten","hazelnut","ingredients","lupin","macadamia_nuts","milk","mustard","new_lang","nuts","peanut","sesame","source","soy"
"1","0","0","4104420055629","0","1","1","Weiße Joghurtschokolade* 60% (Kakaobutter*; Rohrohrzucker*; MAGERMILCHJOGHURTPULVER*; VOLLMILCHPULVER*); Vollmilchschokolade* 30% (Rohrohrzucker*; Kakaobutter*; VOLLMILCHPULVER*; Kakaomasse*); Himbeeren* gefriergetrocknet 6%; Heidelbeeren* gefriergetrocknet 3%; Überzugsmittel: Gummi arabicum* *aus biologischer Landwirtschaft. Kann Spuren von Gluten; Soja; Mandel; Nüssen und Sesam enthalten.","0","1","2","0","white yogurt chocolate* 60% (cocoa butter*; pipe sugar*; synbilk yoghurt powder*; milk powder*); whole milk chocolate* 30% (pipe sugar*; cocoa butter*; milk powder*; cocoa*); raspberries* freezer 6%; blueberries* freezer 3%; coat: gummi arabic* *out of biological agriculture. can traces von gluten; soy bean; mandel; nuts and sesame contain.","1","1","1","migipedia","1"
"1","0","0","4104420055629","0","1","1","Duits: weiße Joghurtschokolade 60%; (Kakaobutter; Rohrohrzucker; Magermilchjoghurtpulver; VollmilchpuIver); Vollmilchschokolade 30% (Rohrohrzucker; Kakaobutter; Vollmilchpulver; Kakaomasse); Himbeeren gefriergetrocknet 6%; Heidelbeeren gefriergetrocknet 3%; Überzugsmittel: Gummi arabicum Allergenen: Melk Sporen: Gluten; Noten; Sesamzaad; Soja","0","1","2","0","german: white yogurt chocolate 60%; (cocoa butter; pipe sugar; synbilk yoghurt powder; milk powder); whole milk chocolate 30% (pipe sugar; cocoa butter; milk powder; cocoa); raspberries freezer 6%; blueberries freezer 3%; coat: gummi arabic allergen: milk trace: gluten; nuts; sesame seed; soy bean","1","1","1","open_food_facts","1"
"0","0","0","4104420211377","0","0","0","Duits: Ziegenmilch*; Stabilisator: Natriumcitrat *aus biologischer Landwirtschaft Allergenen: Melk","0","0","2","0","german: goat milk*; stabilizer: sodium citrate *out of biological agriculture allergen: milk","0","0","0","alnatura","0"
"0","0","0","4104420211377","0","0","0","Duits: Ziegenmilch*; Stabilisator: Natriumcitrat *aus biologischer Landwirtschaft Allergenen: Melk","0","0","2","0","german: goat milk*; stabilizer: sodium citrate *out of biological agriculture allergen: milk","0","0","0","open_food_facts","0"
"0","1","0","4104420017740","0","2","0","Duits: Dinkelvollkornflocken* 69%; Rohrohrzucker*; Sonnenblumenöl*; Maissirup*; Reisextrudat* (Reismehl*; Gerstenmalzmehl*; Meersalz); Dinkelvollkornmehl* 3;7%; Meersalz Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: wholemeal spelled flakes* 69%; pipe sugar*; sunflower oil*; corn.*; rice extrudate* (rice flour*; barley*; sea-salt); spelled flour* 3;7%; sea-salt allergen: gluten trace: milk; nuts; sesame seed","1","0","1","alnatura","0"
"0","1","0","4104420017740","0","2","0","Zutaten / Inhaltsstoffe: Dinkelvollkornflocken* 68%; Rohrohrzucker*; Palmfett*; Maissirup*; Reisextrudat* (Reismehl*; Gerstenmalzmehl*; Meersalz); Maissirup*; Dinkelvollkornmehl* 4%; Meersalz. Kann Spuren von Nüssen; Mandeln; Milch und Sesam enthalten. * aus kontrolliert biologischem Anbau ** aus biologisch-dynamischer Landwirtschaft",,"0","1","0","ingredients / Inhaltsstoffe: wholemeal spelled flakes* 68%; pipe sugar*; palm fat*; corn.*; rice extrudate* (rice flour*; barley*; sea-salt); corn.*; spelled flour* 4%; sea-salt. can traces von nuts; almond; milk and sesame contain. * out of kontrolliert biologischem cultivation ** out of biologisch-dynamischer agriculture","1","0",,"dasistdrin","0"
"0","1","0","4104420017740","0","2","0","DINKELVOLLKORNFLOCKEN*¹ 69%; Rohrohrzucker*; Sonnenblumenöl*; Maissirup*; Reisextrudat* (Reismehl*; GERSTENMALZMEHL*; Meersalz); DINKELVOLLKORNMEHL*¹ 4%; Meersalz *aus biologischer Landwirtschaft ¹Dinkel ist eine Weizenart. Kann Spuren von Nüssen; Mandeln; Milch und Sesam enthalten.","0","0","1","0","wholemeal spelled flakes*¹ 69%; pipe sugar*; sunflower oil*; corn.*; rice extrudate* (rice flour*; barley*; sea-salt); spelled flour*¹ 4%; sea-salt *out of biological agriculture ¹Dinkel is one wheat species. can traces von nuts; almond; milk and sesame contain.","1","0","1","migipedia","0"
"0","1","0","4104420017740","0","2","0","Duits: Dinkelvollkornflocken* 69%; Rohrohrzucker*; Sonnenblumenöl*; Maissirup*; Reisextrudat* (Reismehl*; Gerstenmalzmehl*; Meersalz); Dinkelvollkornmehl* 3;7%; Meersalz Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad","0","0","1","0","german: wholemeal spelled flakes* 69%; pipe sugar*; sunflower oil*; corn.*; rice extrudate* (rice flour*; barley*; sea-salt); spelled flour* 3;7%; sea-salt allergen: gluten trace: milk; nuts; sesame seed","1","0","1","open_food_facts","0"
"0","1","0","4104420017740","0","2","0","69% volkoren speltvlokken|ruwe rietsuiker|zonnebloemolie|maïssiroop|rijst extrudaat|rijstmeel|gerstemoutmeel|zeezout|4% volkoren speltmeel|zeezout","0","0","1","0","69% whole grain speltvlokken|rough cane sugar|sunflower oil|maïssiroop|rice extrudaat|rice flour|barley malt flour|sea salt|4% whole grain spelled flour|sea salt","1","0","1","piccantino","0"
"2","2","0","4104420227767","1","0","1","Frans: 2 ALNATURA Knusper Gebäck Petits gâteaux croustillants aus biologischer Landwirtschaft BIO7 INITIATIVE www.alnatura-bio7.com issus de l'agriculture biologique","1","2","2","0","frans: 2 alnatura wrisper pastries small cakes crisp out of biological agriculture coffee initiative www.alnatura-bio7.com from of l'agriculture biological","2","1","2","alnatura","1"
"2","2","0","4104420227767","1","0","1","SESAM* 19 %; HAFERFLOCKEN* 15 %; Kürbiskerne* 15 %; CASHEWNÜSSE* 15 %; Korinthen* 12 %; Rohrohrzucker*; MALTODEXTRIN*; Palmöl*; Honig*; MAGERMILCHPULVER*; Emulgator: Lecithin* *aus biologischer Landwirtschaft. Kann Spuren von Ei; Erdnuss; Soja; Mandel; Haselnuss und Lupine enthalten.","1","2","2","0","sesame* 19 %; oatmeal* 15 %; pumpkin* 15 %; cashew nut* 15 %; corints* 12 %; pipe sugar*; maltodextrin*; palm oil*; honig*; skimmed milk powder*; emulsifier: lecithin* *out of biological agriculture. can traces von no; peanut; soy bean; mandel; Haselnuss and lupine contain.","2","1","2","migipedia","1"
"2","2","0","4104420227767","1","0","1","Frans: 2 ALNATURA Knusper Gebäck Petits gâteaux croustillants aus biologischer Landwirtschaft BIO7 INITIATIVE www.alnatura-bio7.com issus de l'agriculture biologique","0","2","2","0","frans: 2 alnatura wrisper pastries small cakes crisp out of biological agriculture coffee initiative www.alnatura-bio7.com from of l'agriculture biological","2","1","0","open_food_facts","1"
"2","2","0","4104420227767","1","0","1","19% sesam|15% havermout|15% pompoenpitten|15% cashewnoten|12% krenten|ruwe rietsuiker|maltodextrine|palmolie|honing|magere melkpoeder|lecithine","0","2","2","0","19% sesame|15% havermout|15% pompoenpitten|15% cashew nut|12% krenten|rough cane sugar|maltodextrine|palmolie|honey|magere milk powder|lecithine","2","1","2","piccantino","1"
"0","0","0","4104420031050","0","0","0","Kun je de ingrediëntenlijst toevoegen? Voeg de ingrediënten toe Sporen: Sesamzaad","0","0","0","0","when is of list of ingredients toevoegen? add of ingredients toe trace: sesame seed","0","0","2","alnatura","0"
"0","0","0","4104420031050","0","0","0","Zutaten / Inhaltsstoffe: Natives Olivenöl extra*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: natives olive oil extra*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420031050","0","0","0","Kun je de ingrediëntenlijst toevoegen? Voeg de ingrediënten toe Sporen: Sesamzaad","0","0","0","0","when is of list of ingredients toevoegen? add of ingredients toe trace: sesame seed","0","0","1","open_food_facts","0"
"0","0","0","4104420025929","0","0","0","Duits: Leinöl","0","0","0","0","german: linseed oil","0","0","0","alnatura","0"
"0","0","0","4104420025929","0","0","0","Zutaten / Inhaltsstoffe: Leinöl*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: linseed oil*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420025929","0","0","0","Duits: Leinöl","0","0","0","0","german: linseed oil","0","0","0","open_food_facts","0"
"0","0","0","4104420025929","0","0","0","100% Virgin lijnolie","0","0","0","0","100% Virgin linseed","0","0","0","piccantino","0"
"1","1","0","4104420218536","1","2","0","Frans: Flocons d'avoine complète 68 %; chocolat noir* 10% (cacao en pâte*; sucre de canne brut*; beurre de cacao*); flocons d'orge complète*; jus de dattes concentré*; cerises griottes* lyophilisées 3%; huile de tournesol; noix de coco râpée*; blé* Soufflé; amarante* soufflée; cacao fortement dégraissé en poudre*; sucre de canne brut; agent enrobage: gomme arabique issus de l'agriculture biologique. Peut contenir des traces d'oeuf; soja; lait; amande; fruits à coque et sésame. Allergenen: Gluten Sporen: Eieren; Melk; Noten; Sesamzaad; Soja","0","0","1","0","frans: flakes d'oats complete 68 %; chocolat noir* 10% (cacao in dough*; sugar of cane brut*; butter of cacao*); flakes d'barley complete*; jus of dates concentrate*; cherries sour cherry* lyophilized 3%; oil of sunflower; nut of coco grated*; wheat* soufflé; amarante* blown; cacao strongly degreased in powder*; sugar of cane brut; agent coating: and arabic from of l'agriculture biological. can contain of the traces d'egg; soy bean; lait; almond; fruits has shell and sesame. allergen: gluten trace: eggs; milk; nuts; sesame seed; soy bean","1","0","1","alnatura","1"
"1","1","0","4104420218536","1","2","0","Frans: Flocons d'avoine complète 68 %; chocolat noir* 10% (cacao en pâte*; sucre de canne brut*; beurre de cacao*); flocons d'orge complète*; jus de dattes concentré*; cerises griottes* lyophilisées 3%; huile de tournesol; noix de coco râpée*; blé* Soufflé; amarante* soufflée; cacao fortement dégraissé en poudre*; sucre de canne brut; agent enrobage: gomme arabique issus de l'agriculture biologique. Peut contenir des traces d'oeuf; soja; lait; amande; fruits à coque et sésame. Allergenen: Gluten Sporen: Eieren; Melk; Noten; Sesamzaad; Soja","0","0","1","0","frans: flakes d'oats complete 68 %; chocolat noir* 10% (cacao in dough*; sugar of cane brut*; butter of cacao*); flakes d'barley complete*; jus of dates concentrate*; cherries sour cherry* lyophilized 3%; oil of sunflower; nut of coco grated*; wheat* soufflé; amarante* blown; cacao strongly degreased in powder*; sugar of cane brut; agent coating: and arabic from of l'agriculture biological. can contain of the traces d'egg; soy bean; lait; almond; fruits has shell and sesame. allergen: gluten trace: eggs; milk; nuts; sesame seed; soy bean","1","0","1","open_food_facts","1"
"0","0","0","4104420138667","0","0","0","Frans: Farine de millet complet 49%; lait écrémé en poudre 21%; produit à base de lactosérum (poudre de lactosérum partiellement déminéralisé) 12%; huiles végétales (huile de palme; huile de colza; huile de tournesol); maltodextrine; carbonate de calcium; thiamine (vitamine B1); vitamine A; vitamine D Allergenen: Melk","0","0","2","0","frans: flour of millet completely 49%; lait skimmed in powder 21%; product has base of whey (powder of whey partially demineralized) 12%; oils vegetable (oil of palme; oil of rapeseed; oil of sunflower); maltodextrine; carbonate of calcium; thiamine (vitamins b1); vitamins a; vitamins d allergen: milk","0","0","0","alnatura","0"
"0","0","0","4104420138667","0","0","0","Frans: Farine de millet complet 49%; lait écrémé en poudre 21%; produit à base de lactosérum (poudre de lactosérum partiellement déminéralisé) 12%; huiles végétales (huile de palme; huile de colza; huile de tournesol); maltodextrine; carbonate de calcium; thiamine (vitamine B1); vitamine A; vitamine D Allergenen: Melk","0","0","2","0","frans: flour of millet completely 49%; lait skimmed in powder 21%; product has base of whey (powder of whey partially demineralized) 12%; oils vegetable (oil of palme; oil of rapeseed; oil of sunflower); maltodextrine; carbonate of calcium; thiamine (vitamins b1); vitamins a; vitamins d allergen: milk","0","0","0","open_food_facts","0"
"0","0","0","4104420146860","0","0","0","Duits: Reis* 93%; Wasser","0","0","0","0","german: reis* 93%; water","0","0","0","alnatura","0"
"0","0","0","4104420146860","0","0","0","Reis* 93%; Wasser *aus biologischer Landwirtschaft.","0","0","0","0","reis* 93%; water *out of biological agriculture.","0","0","0","migipedia","0"
"0","0","0","4104420146860","0","0","0","Duits: Reis* 93%; Wasser","0","0","0","0","german: reis* 93%; water","0","0","0","open_food_facts","0"
"0","0","0","4104420146860","0","0","0","93% rijst|water","0","0","0","0","93% rice|water","0","0","0","piccantino","0"
"0","0","0","4104420038226","0","0","0","Zutaten / Inhaltsstoffe: Lindenblüten*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: Lindenblüten*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420226722","0","0","0","Buchweizenvollkornmehl* *aus Demeter Bio-Landbau. Kann Spuren von Soja und Lupine enthalten.","1","0","0","0","buckwheat full grain flour* *out of demeter Bio-Landbau. can traces von soy bean and lupine contain.","0","0","0","migipedia","1"
"0","0","0","4104420145825","1","2","1","Duits: Dinkelmehl 68%; Dinkelschrot 20%; Rapsöl; Rote Beete-Saft-Pulver 5;3%; Rohrohrzucker; Speisesalz; Gerstenmalzextrakt; Hefe; Schnittlauch getrocknet; Liebstöckelpulver; Pfeffer weiß; Knoblauchpulver; Zwiebelpulver Allergenen: Gluten; de:dinkelschrot Sporen: Eieren; Melk; Noten; Sesamzaad","0","0","1","0","german: spelled flour 68%; dinkelschrot 20%; rapeseed oil; rote Beete-Saft-Pulver 5;3%; pipe sugar; salt; barley malt extract; yeast; chives dried; loan powder; pepper white; garlic powder; onion powder allergen: gluten; of:dinkelschrot trace: eggs; milk; nuts; sesame seed","1","0","1","alnatura","0"
"0","0","0","4104420145825","1","2","1","DINKELMEHL*¹ 68 %; DINKELSCHROT*¹ 19 %; Rapsöl*; Rote Bete-Saft-Pulver* 5;3 %; Rohrohrzucker*; Meersalz; GERSTENMALZEXTRAKT*; Hefe*; Schnittlauch* getrocknet; Liebstöckelpulver*; Pfeffer* weiß; Knoblauchpulver*; Zwiebelpulver* *aus biologischer Landwirtschaft ¹ DINKEL IST EINE WEIZENART. Kann Spuren von Ei; Milch; Mandel; Haselnuss und Sesam enthalten.","0","0","1","0","spelled flour*¹ 68 %; dinkelschrot*¹ 19 %; rapeseed oil*; rote Bete-Saft-Pulver* 5;3 %; pipe sugar*; sea-salt; barley malt extract*; yeast*; chives* dried; loan powder*; pepper* white; garlic powder*; onion powder* *out of biological agriculture ¹ spelt is one wheat species. can traces von no; milk; mandel; Haselnuss and sesame contain.","1","0","1","migipedia","0"
"0","0","0","4104420145825","1","2","1","Duits: Dinkelmehl 68%; Dinkelschrot 20%; Rapsöl; Rote Beete-Saft-Pulver 5;3%; Rohrohrzucker; Speisesalz; Gerstenmalzextrakt; Hefe; Schnittlauch getrocknet; Liebstöckelpulver; Pfeffer weiß; Knoblauchpulver; Zwiebelpulver Allergenen: Gluten; de:dinkelschrot Sporen: Eieren; Melk; Noten; Sesamzaad","0","0","1","0","german: spelled flour 68%; dinkelschrot 20%; rapeseed oil; rote Beete-Saft-Pulver 5;3%; pipe sugar; salt; barley malt extract; yeast; chives dried; loan powder; pepper white; garlic powder; onion powder allergen: gluten; of:dinkelschrot trace: eggs; milk; nuts; sesame seed","1","0","1","open_food_facts","0"
"0","0","0","4104420229792","0","0","0","30% Gekookte kikkererwten|water|zonnebloemolie|10% vijgen|citroensap|gedroogde dadels (dadels; volkorenrijstmeel) 4|tahin (sesammoes)|vijgen gedroogd (vijgen; rijstmeel) 3;2%|tafelzout|kruidenmix (koriander; gember; komijn; kurkuma; peper; kaneel; kardemom; laurier; nootmuskaat; kruidnagel)|paprika|peper|Cayenne peper","0","0","0","0","30% Gekookte chickpeas|water|sunflower oil|10% vijgen|citroensap|gedroogde dadels (dadels; volkorenrijstmeel) 4|tahin (sesammoes)|vijgen gedroogd (vijgen; rice flour) 3;2%|tafelzout|kruidenmix (cilantro; gember; komijn; turmeric; peper; kaneel; kardemom; laurier; nootmuskaat; kruidnagel)|paprika|peper|Cayenne peper","0","0","2","piccantino","0"
"0","2","1","4104420140707","0","2","2","Duits: Roggenvollkornmehl. Allergenen: Selderij; Gluten; Melk; Noten; Sesamzaad; Soja","0","2","1","0","german: ryean and. allergen: celery; gluten; milk; nuts; sesame seed; soy bean","2","0","1","alnatura","2"
"0","2","2","4104420140707","0","2","2","Duits: Roggenvollkornmehl. Allergenen: Selderij; Gluten; Melk; Noten; Sesamzaad; Soja","0","2","1","0","german: ryean and. allergen: celery; gluten; milk; nuts; sesame seed; soy bean","2","0","2","open_food_facts","2"
"2","1","0","4104420019805","0","2","1","Frans: Flocons d'avoine complète*; flocons de 3 fruits* 15 % (flocons de blé complet*; jus de dattes concentré* 30 %; jus de pomme concentré* 18%; pulpe de banane* 12 %); son d'avoine* 12 %; flocons de blé complet*; flocons d'orge complète*; noisettes* grillées 4%; morceaux de pomme* séchés 3%; raisins secs* séchés et huilés (à l'huile de tournesol*) 3%; flocons de pomme* (pomme* 60%; farine de riz*); morceaux d'amande* grillée 1 % *de l'agriculture biologique Peut contenir des traces de soja; amande; autre fruits à coque contenir d'écorces. Peut et sésame. des morceaux Allergenen: Gluten; Soja Sporen: Noten; Sesamzaad","0","2","1","0","frans: flakes d'oats complete*; flakes of 3 fruits* 15 % (flakes of wheat completely*; jus of dates concentrate* 30 %; jus of apple concentrate* 18%; pulp of banana* 12 %); son d'oats* 12 %; flakes of wheat completely*; flakes d'barley complete*; hazelnut* grilled 4%; parts of apple* dried 3%; raisins secs* dried and oils (has l'oil of sunflower*) 3%; flakes of apple* (apple* 60%; flour of riz*); parts d'almond* grilled 1 % *of l'agriculture biological can contain of the traces of soy bean; almond; other fruits has shell contain d'bark. can and sesame. of the parts allergen: gluten; soy bean trace: nuts; sesame seed","2","0","1","alnatura","1"
